numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,label,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39
0,4,0,2,1,0,0,0,3,0,6,0,0,0,3,14,0,10,0,0,161,1,0,199,42,0,41,0,250,0,5,15,0,1,0,0,9,9,4,6
2,0,0,11,0,0,0,0,1,124,13,0,0,1,3,69,59,87,3,0,1825,14,0,2064,1231,61,1082,2,319,75,0,103,0,3,68,0,1,18,0,38
0,6,0,2,37,0,0,0,0,0,0,0,0,1,3,11,644,835,0,0,820,1,1,191,251,657,233,2,1375,733,5,539,1,2,685,0,0,722,1,2
10,0,0,10,0,0,3,7,9,249,95,23,0,0,3,86,1269,1458,0,5,73,1,0,46,71,1286,69,2,1343,1269,2,127,0,1,1326,0,7,2,2,813
0,0,0,5,0,0,1,9,2,0,6,0,0,0,2,17,0,10,0,4,1376,1,0,37,21,0,21,2,20,0,0,19,0,3,0,0,1,20,9,9
0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,14,744,956,1,5,115,5,1,2,112,758,52,1,149,839,8,15,0,1,790,0,0,820,4,298
0,9,0,29,0,0,0,3,5,0,20,0,2,0,3,17,23,32,14,4,959,0,0,2,802,24,725,6,74,26,1,39,6,1,25,3,7,18,0,13
1,0,0,19,0,0,0,2,0,124,6,0,1,0,13,14,233,330,0,4,330,1,0,2065,471,237,280,0,1009,287,5,211,0,1,258,0,1,290,4,468
0,0,0,1,2,0,0,0,0,0,6,0,0,0,3,11,0,469,5,4,1923,4,0,2066,1272,0,1113,0,1601,0,5,963,1,2,0,0,1,411,1,2
0,0,1,26,2,1,1,2,27,0,27,0,2,0,0,35,0,10,0,0,2128,1,0,2067,315,0,288,0,790,0,6,47,133,0,0,0,1,9,12,2
0,0,0,33,0,0,0,5,2,0,6,0,3,1,3,1,1,1,0,1,2579,1,0,2068,195,1,181,1,1,1,0,1,0,1,1,1,4,1,2,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,20,1270,1634,0,0,253,1,1,2,233,1287,25,1,109,1425,8,23,47,0,1327,0,1,20,5,9
0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,0,10,0,0,125,1,1,2,120,0,117,1,18,0,8,587,1,2,0,0,2,9,1,2
1,119,0,1,0,0,0,0,6,124,6,0,0,1,7,69,59,87,0,0,118,1,0,858,77,61,75,1,125,75,0,103,0,1,68,0,1,18,0,38
1,9,0,8,0,0,0,0,0,124,6,0,0,1,3,100,5,2,3,5,269,1,0,178,138,6,7,1,1602,6,5,964,1,2,6,1,1,2,1,2
8,1,0,1,0,0,0,0,0,124,6,0,0,1,3,101,1271,119,0,5,664,1,0,290,379,1288,348,2,1247,1426,0,788,1,2,1328,1,9,114,1,2
24,0,0,14,0,0,3,9,6,374,34,0,0,1,3,69,59,87,6,4,218,1,0,236,205,61,191,1,125,75,0,103,0,1,68,0,1,18,0,38
0,0,0,19,10,0,0,4,0,0,0,0,4,1,0,100,5,2,3,5,38,1,0,71,37,6,36,0,411,6,0,302,1,2,6,0,1,2,1,2
0,0,0,10,1,0,0,4,0,0,0,1,1,0,3,276,0,1635,3,0,868,1,0,2,211,0,197,2,897,0,6,589,0,1,0,3,1,298,2,713
0,3,0,7,1,2,0,1,5,0,6,0,1,0,22,7,21,15,0,0,1956,1,0,2069,448,22,416,0,228,24,0,33,1,2,23,0,0,13,1,2
0,12,0,8,0,0,3,3,7,0,54,1,0,0,27,100,5,2,0,0,834,1,0,686,715,6,585,0,1205,6,0,767,1,2,6,0,0,2,1,2
5,3,0,8,0,0,0,1,8,124,27,0,0,0,11,18,1272,1636,0,0,2580,20,0,70,102,1289,100,2,22,1427,6,21,1,2,1329,0,9,1417,1,2
3,1,0,0,0,0,0,9,1,124,13,0,0,0,3,97,94,134,0,5,275,1,0,14,250,97,35,2,414,115,0,142,0,1,104,0,1,127,6,47
0,9,0,1,1,0,5,2,12,0,68,0,0,0,0,65,25,15,0,0,1420,14,0,1436,1111,26,982,1,422,28,0,97,0,0,27,0,0,13,11,179
0,1,0,17,1,0,0,8,6,0,6,0,1,0,3,2,21,15,0,0,396,1,0,2,363,22,334,1,231,24,5,174,1,2,23,0,2,13,1,2
0,0,0,4,0,0,0,2,2,0,6,0,0,0,3,97,1273,1637,0,5,810,5,0,2,1812,1290,637,7,1603,1428,0,241,0,1,1330,0,0,1418,6,47
0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,153,0,45,3,0,283,1,1,2,258,0,145,2,358,0,8,265,14,3,0,0,1,43,4,27
1,0,11,0,0,0,0,2,0,124,6,0,0,0,7,14,0,10,0,5,202,0,0,302,191,0,177,1,149,0,5,15,0,1,0,0,1,9,4,210
0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,12,0,10,0,4,72,1,1,2,70,0,34,12,18,0,8,646,305,0,0,0,1,1419,2,2
0,4,0,27,0,0,2,4,2,0,34,0,3,0,7,201,357,500,8,5,74,1,0,1476,72,368,70,5,640,425,0,378,0,0,389,0,1,440,4,259
3,0,6,7,0,0,2,0,6,124,34,0,0,0,0,17,23,32,0,0,1461,6,0,156,832,24,751,0,41,26,0,39,6,3,25,0,1,18,0,13
0,0,0,5,2,0,0,0,1,0,6,0,0,0,3,177,0,267,0,0,340,1,0,84,160,0,118,5,1178,0,5,758,1,2,0,0,0,253,1,2
0,0,0,5,11,2,0,2,0,0,6,0,0,0,7,169,0,10,0,0,2581,1,0,248,1813,0,1538,7,1249,0,2,311,0,1,0,0,0,997,0,722
0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,11,1181,1526,3,1,123,4,0,2,118,1195,115,0,1604,1320,4,264,1,2,1231,0,2,1306,1,2
0,0,0,36,0,0,0,4,4,0,6,0,6,1,27,40,0,10,3,0,619,1,0,2,41,0,40,2,506,0,0,52,1,2,0,3,1,9,1,2
0,3,0,7,7,1,0,0,1,0,6,0,0,0,15,28,0,10,0,5,1194,76,0,986,1059,0,662,0,64,0,0,32,391,3,0,1,0,20,0,9
0,0,0,2,4,0,0,1,0,0,0,0,0,0,3,29,438,593,0,4,1686,19,0,1327,1091,447,965,6,875,510,0,34,38,3,470,0,1,275,4,434
0,2,0,0,1,0,3,0,4,0,61,0,0,0,3,83,0,1638,0,0,12,5,0,81,11,0,11,13,1423,0,0,123,1,2,0,0,0,617,1,2
0,0,0,5,0,0,2,0,2,0,74,0,0,0,3,17,0,10,1,4,25,4,0,409,24,0,24,12,721,0,0,19,14,3,0,0,1,20,0,9
3,0,0,75,0,0,0,1,4,124,6,0,13,0,70,14,654,848,0,2,141,5,0,19,3,667,3,2,237,744,1,178,0,3,696,0,1,561,4,42
2,16,0,2,0,0,0,0,0,124,6,0,0,1,3,17,0,621,3,4,2031,1,0,664,459,0,425,1,366,1429,5,149,0,1,0,0,1,89,31,82
1,0,0,0,0,0,0,0,0,124,13,0,0,0,6,36,625,806,0,3,1468,0,0,19,471,637,280,5,142,710,0,56,0,0,665,0,1,696,4,498
0,0,0,19,16,0,0,6,0,0,0,0,5,0,7,2,9,15,8,5,773,1,0,1106,152,10,144,1,231,12,5,174,1,2,11,0,0,13,1,2
1,16,0,0,0,0,4,0,0,124,47,0,0,0,0,69,59,87,0,1,261,14,0,491,239,61,222,2,319,75,2,103,0,1,68,0,9,18,0,38
0,0,0,0,0,0,0,0,0,0,6,0,0,1,13,56,0,45,4,0,2582,4,0,1409,1582,0,1349,2,97,0,5,82,0,0,0,0,6,43,12,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101,1274,175,0,0,2583,4,0,2,1096,123,970,1,1263,151,3,744,1,2,133,1,3,161,1,2
0,3,0,20,0,0,0,6,3,0,6,0,3,0,7,169,233,330,12,0,1493,1,0,11,140,237,133,1,536,287,5,311,0,0,258,0,8,290,0,392
0,7,0,1,1,0,6,0,11,0,74,0,0,1,0,61,188,269,0,0,500,1,0,1380,9,190,9,2,288,231,0,91,14,3,208,0,9,20,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,0,10,0,3,2584,1,0,2070,1814,0,1539,2,20,0,1,19,0,3,0,0,1,1420,0,1039
0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,20,0,10,0,0,253,1,1,2,233,0,25,2,25,0,8,23,60,3,0,0,1,20,4,9
15,0,0,0,0,0,1,0,0,124,6,0,0,0,6,221,363,506,1,0,2340,1,0,11,1684,374,1429,2,1605,432,0,440,1,2,395,0,1,449,1,2
0,0,0,1,3,2,1,0,10,0,13,0,0,0,3,135,21,15,0,0,557,1,0,2,500,22,461,1,293,24,0,222,1,2,23,0,1,13,1,2
0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,17,145,212,0,0,256,4,0,177,38,147,37,1,82,177,0,19,41,0,161,3,1,197,0,882
0,0,0,2,2,0,1,6,4,0,47,0,0,0,0,34,0,10,0,0,12,1,0,1339,11,0,11,1,877,0,0,46,0,0,0,0,1,9,8,2
0,0,0,0,2,0,0,0,1,0,27,0,0,1,3,11,0,1102,0,5,813,1,0,563,703,0,640,2,1606,965,0,965,1,2,0,1,9,942,1,2
0,0,0,7,15,0,0,2,0,0,0,0,2,0,3,29,0,10,0,5,2585,1,0,2,1815,0,1540,1,103,0,5,84,0,0,0,0,1,20,4,9
0,3,0,0,2,2,0,0,23,0,13,0,0,1,13,3,0,65,3,1,1125,1,0,3,624,0,572,1,69,54,0,60,1,2,1331,0,1,3,1,2
0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,149,172,246,0,4,858,5,0,2,636,174,580,1,1607,213,4,623,1,2,192,0,2,232,1,2
1,0,0,4,0,0,0,1,0,124,6,0,0,0,7,11,0,10,3,0,29,0,0,97,3,0,3,1,18,0,1,966,1,2,0,0,0,1421,1,2
0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,86,27,37,0,0,36,5,0,2071,35,28,34,0,175,30,5,127,0,1,29,0,1,2,2,77
0,0,0,0,0,0,1,1,1,0,27,0,0,0,3,174,1275,381,3,0,1440,1,0,2,1127,1291,993,0,849,331,0,327,26,3,1332,0,8,351,20,1040
0,2,0,0,3,0,0,0,1,0,6,0,0,0,3,11,0,10,0,0,250,6,0,2,280,0,214,0,1608,0,6,967,1,2,0,1,0,1422,1,2
0,3,0,11,6,2,0,1,6,0,6,0,1,0,3,32,479,35,0,0,390,1,0,646,359,491,330,5,767,553,0,438,1,2,512,1,0,33,1,2
0,0,0,1,3,2,1,0,11,0,13,0,0,0,7,67,0,83,6,0,2586,1,0,2072,1816,58,1541,1,155,71,0,101,1,2,65,0,1,4,1,2
0,0,0,4,9,16,0,0,157,0,13,0,16,0,6,126,0,10,0,0,508,1,0,11,458,0,424,2,1300,0,5,813,1,2,0,0,4,9,1,2
1,0,0,11,0,0,0,7,4,124,20,0,0,0,0,14,279,67,0,0,29,1,0,3,3,285,3,2,524,342,0,372,0,3,307,3,0,60,4,42
2,3,0,32,0,0,0,5,1,124,6,1,3,0,3,29,0,10,0,1,103,1,0,2073,100,0,98,0,436,0,5,84,0,3,0,1,1,20,9,9
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,7,21,15,3,1,115,1,1,2,112,22,52,0,224,24,8,115,1,2,23,0,7,13,1,2
0,6,0,0,1,0,0,0,0,0,6,0,0,1,3,46,1276,1639,0,5,1811,4,0,2074,101,1292,99,6,1609,1430,0,68,440,0,1333,1,1,1423,2,1041
0,0,0,0,3,0,0,0,2,0,6,0,0,0,3,48,1277,623,0,5,130,1,0,37,742,1293,108,13,766,1431,6,500,1,2,1334,0,0,214,1,2
0,0,0,8,0,0,0,0,1,0,6,1,2,0,3,5,3,5,0,5,368,0,0,2,339,4,311,2,1019,4,6,5,1,2,4,0,3,5,1,2
0,1,0,2,16,6,0,0,17,0,0,0,0,0,5,7,21,15,0,1,2587,1,0,622,367,22,337,2,178,24,6,33,1,2,23,0,1,13,1,2
0,8,0,2,0,0,0,0,0,0,0,0,0,0,3,11,1248,1606,10,1,1325,1,1,2,1046,1264,928,7,1586,1400,8,957,1,2,1301,0,2,1397,1,2
0,1,0,5,640,0,0,0,0,0,0,0,0,0,3,29,0,10,3,0,1835,5,1,2075,1817,0,342,1,103,0,0,84,41,3,0,0,1,9,4,2
1,32,0,7,0,0,0,1,1,124,6,0,0,0,7,90,0,45,0,4,1863,1,0,2,45,0,44,2,167,0,1,132,16,0,0,0,0,43,6,27
2,30,0,1,0,0,5,0,7,249,95,0,0,1,20,12,30,42,0,5,1973,6,0,144,325,31,296,2,51,34,2,12,0,1,32,0,9,40,2,22
6,0,0,22,0,0,1,3,15,124,20,0,7,0,3,17,0,1640,0,0,1318,1,0,2,1040,0,922,2,20,1432,0,19,88,3,0,0,0,81,3,59
5,15,1,2,0,0,0,0,0,124,6,0,0,0,3,17,0,10,0,5,2031,1,0,360,459,0,425,2,20,0,1,19,1,1,0,0,0,20,0,9
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,11,0,10,0,4,136,1,0,2076,1355,0,126,2,795,0,0,527,1,2,0,0,1,573,1,2
0,0,0,44,7,3,0,6,24,0,6,0,4,0,3,126,325,109,3,1,2588,16,0,2,461,337,427,1,653,96,5,444,1,2,141,0,3,103,1,2
0,0,0,2,8,0,0,0,5,0,6,0,0,0,7,70,117,88,0,0,868,1,0,11,211,120,197,2,252,76,6,104,1,2,69,0,0,82,1,2
1,0,1,39,0,0,0,5,1,124,6,0,5,0,3,29,505,666,3,4,940,1,0,2077,781,518,710,1,103,580,5,84,41,0,540,0,1,20,3,9
0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,28,1278,1641,0,3,204,1,0,2078,193,1294,179,2,34,1433,0,32,0,3,1335,0,1,20,6,9
1,62,0,0,0,0,0,1,0,124,6,0,0,1,7,9,143,208,0,5,195,1,0,2079,184,145,170,2,579,175,0,118,0,0,159,0,0,193,2,6
0,1,0,5,11,0,0,1,0,0,0,0,0,0,0,14,0,10,0,5,2363,1,0,2,1694,0,777,1,149,0,4,15,0,1,0,0,2,9,4,49
1,0,0,2,0,0,0,0,4,124,27,0,0,0,3,17,0,10,6,0,729,1,0,1230,643,0,586,2,20,0,0,19,56,3,0,0,0,9,0,2
0,0,0,4,42,13,0,1,12,0,0,0,0,0,3,209,1279,1642,0,4,2353,1,1,11,1688,1295,1432,2,984,1434,5,409,0,1,1336,0,0,1424,4,1042
2,0,0,5,0,0,1,0,5,124,27,1,0,0,3,24,5,2,5,0,423,9,0,1346,386,6,354,6,30,6,2,28,1,2,6,0,7,2,1,2
0,0,0,2,10,0,0,2,0,0,0,0,0,0,3,148,1280,245,0,2,1104,1,0,11,285,1296,261,2,344,212,6,254,1,2,1337,0,6,18,1,2
0,0,0,0,194,0,0,1,0,0,0,0,0,0,7,11,34,48,0,0,299,1,1,1189,273,35,251,1,360,39,0,59,1,2,36,0,8,46,1,2
0,0,0,0,2,0,0,0,2,0,6,0,0,0,3,149,172,246,3,0,2512,5,0,2080,1751,174,1485,7,878,213,5,578,1,2,192,0,0,232,1,2
0,0,0,0,14,0,0,2,6,0,0,0,0,0,2,2,25,15,0,5,662,5,0,2,586,26,537,1,231,28,5,174,1,2,27,0,1,13,1,2
0,0,0,19,3,0,0,7,4,0,0,0,1,0,0,7,9,15,3,0,1021,1,0,2,845,10,761,1,143,12,6,115,1,2,11,0,2,13,1,2
0,32,0,5,0,0,0,5,9,0,13,0,2,0,3,220,748,501,0,5,6,1,0,2081,1818,762,1542,2,641,843,7,437,0,1,794,0,1,393,12,38
0,0,0,27,4,1,0,3,4,0,0,0,2,0,27,56,0,1643,0,4,2589,5,0,2002,221,0,206,2,173,0,6,136,24,0,0,0,6,1425,4,2
0,0,3,16,56,0,0,1,0,0,0,0,1,0,3,36,46,66,4,0,846,5,1,19,471,47,280,1,90,55,0,76,0,1,52,3,2,58,4,41
0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,118,0,10,0,0,2590,1,0,2082,771,0,699,2,1610,0,0,183,1,2,0,0,9,150,1,2
0,3,0,1,13,0,0,0,0,0,0,0,0,0,7,3,1281,286,0,1,2591,1,0,2,1819,1297,1543,1,69,1290,1,60,1,2,1338,0,0,3,1,2
11,0,0,2,0,0,1,0,0,124,6,0,0,0,0,17,0,1644,5,5,961,0,0,1024,305,0,279,2,20,0,0,19,64,3,0,1,1,1426,0,1043
0,0,0,1,1,0,0,3,2,0,6,3,0,1,3,6,608,259,0,2,250,1,0,2,280,621,214,9,1611,694,7,6,1,2,649,0,4,6,1,2
0,9,0,22,0,0,0,4,4,0,20,0,3,0,3,11,11,17,0,5,18,5,0,2083,17,12,17,1,363,14,0,18,1,2,13,3,1,16,1,2
0,0,1,4,0,0,0,3,4,0,13,0,2,0,3,0,0,144,1,5,928,1,0,1093,239,0,222,2,218,0,0,167,0,0,0,0,0,18,8,94
7,120,0,0,0,0,0,0,0,124,13,0,0,1,0,49,44,61,14,4,263,1,0,1418,240,45,223,2,85,52,0,71,0,1,49,0,1,55,2,38
2,0,0,5,0,0,0,1,0,124,6,0,1,0,48,60,46,66,3,0,697,1,0,2,614,47,564,1,1571,55,1,90,0,1,52,0,1,58,16,194
2,9,0,0,0,0,0,0,10,249,20,0,0,1,3,17,0,1645,0,0,921,1,0,854,318,0,291,1,82,0,0,19,84,0,0,0,8,18,0,1044
0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,66,56,82,0,0,123,1,0,2,118,57,115,2,526,70,4,374,1,2,64,0,2,79,1,2
0,0,0,0,0,0,17,0,16,0,95,0,0,1,3,11,164,234,5,2,634,1,0,511,77,166,75,7,327,199,0,243,1,2,181,0,1,218,1,2
1,0,0,4,0,0,3,2,9,124,27,1,0,0,6,67,0,1646,0,1,6,1,0,687,1820,0,1544,1,122,1435,6,101,1,2,0,5,8,372,1,2
0,0,0,4,1,0,3,2,29,0,40,0,1,1,3,290,46,66,1,1,2592,1,0,990,1066,47,943,1,1008,55,0,657,0,1,52,0,8,58,3,362
0,10,0,22,0,1,1,7,18,0,27,0,2,0,3,11,0,10,0,0,1072,4,0,267,265,0,244,1,18,0,0,587,1,2,0,0,0,9,1,2
0,0,0,5,3,1,0,1,6,0,6,0,0,0,0,74,0,4,0,0,1450,1,0,211,1134,66,999,1,134,80,0,110,1,2,73,0,1,4,1,2
1,2,0,17,0,0,0,2,0,124,6,0,1,0,3,18,69,98,0,0,7,4,0,5,138,72,7,2,22,87,0,21,1,2,79,3,1,19,1,2
19,0,0,11,0,0,6,9,34,124,81,0,1,1,0,18,48,69,3,5,2593,1,0,178,138,49,7,1,194,57,6,120,1,2,55,0,1,61,1,2
19,0,0,0,0,0,52,5,62,249,326,0,0,1,3,212,754,966,0,5,247,1,0,928,11,767,11,1,902,849,6,594,0,0,799,0,1,209,8,835
0,0,0,7,2,0,0,3,4,0,13,0,0,0,6,17,0,10,0,4,2594,5,0,2084,1762,0,1494,0,117,0,0,19,289,3,0,0,1,9,0,2
0,2,0,1,16,0,0,0,0,0,0,0,0,0,6,108,0,10,5,3,1075,1,0,11,886,0,795,0,440,0,3,318,1,2,0,0,1,9,1,2
15,2,0,1,0,0,1,0,0,124,6,0,0,0,3,164,774,180,0,0,197,1,0,2085,186,788,172,2,672,261,0,301,1,2,233,0,1,166,1,2
7,3,0,19,0,0,17,7,74,249,408,0,0,0,3,66,533,696,0,0,1129,1,0,1534,94,545,92,1,593,607,2,99,1,2,568,0,9,79,1,2
0,0,0,4,3,0,0,1,2,0,6,0,1,0,3,11,0,10,3,5,2595,5,0,2086,1323,0,1154,1,18,0,5,64,1,2,0,0,1,9,1,2
0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,17,0,10,3,4,25,1,0,169,24,0,24,2,20,0,0,19,377,3,0,0,1,9,0,277
0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,36,0,4,3,5,2596,1,1,182,496,1298,457,2,685,1436,1,462,0,0,1339,4,0,4,4,751
0,0,0,8,1,0,2,0,9,0,27,0,0,1,22,69,854,1095,1,4,2394,4,0,11,171,867,161,2,319,958,6,103,0,1,899,0,1,18,0,38
11,57,0,7,0,0,5,0,2,124,40,0,0,0,0,117,0,10,0,4,1469,41,0,284,372,0,341,1,243,0,0,182,126,0,0,0,1,1427,16,1045
15,0,2,16,0,0,1,2,0,124,6,0,1,0,3,17,23,32,1,4,342,4,0,538,318,24,291,0,41,26,2,39,6,3,25,0,1,18,0,13
0,2,0,5,1,0,0,0,0,0,6,0,0,0,3,105,1217,1568,0,0,715,1,0,2,1035,1233,308,1,205,1364,5,160,159,0,1269,3,0,1050,17,766
19,0,0,17,0,0,5,3,8,124,34,0,0,1,6,29,1002,1295,0,0,103,5,0,71,100,1014,98,2,44,1122,0,34,0,3,1045,0,1,1105,4,809
0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,11,0,10,0,0,72,5,1,2,70,0,34,10,18,0,8,64,1,2,0,0,1,9,1,2
0,0,11,2,3,0,0,2,1,0,0,0,1,0,9,14,0,10,1,5,1186,1,0,318,3,0,3,0,250,0,5,15,0,1,0,0,0,9,4,49
0,0,0,1,121,0,0,1,7,0,0,0,0,0,19,84,0,10,0,6,515,1,1,500,164,0,154,21,1538,0,0,124,441,3,0,0,0,9,13,2
0,51,0,0,0,0,0,1,0,0,0,0,0,0,3,11,34,48,0,0,125,1,1,2,120,35,117,1,625,39,8,59,1,2,36,0,2,46,1,2
2,0,0,0,0,0,0,2,1,124,6,0,0,1,0,11,164,234,0,5,143,4,0,419,137,166,132,7,327,199,1,243,1,2,181,0,0,218,1,2
0,2,0,22,10,1,0,5,12,0,6,0,3,0,3,91,0,1222,0,1,1539,0,0,841,458,0,424,4,303,0,0,231,1,2,0,3,5,103,1,2
1,0,0,1,0,0,0,0,0,124,6,0,0,0,6,43,0,10,0,0,2597,6,0,11,96,0,94,1,1612,0,5,968,1,2,0,0,8,9,1,2
5,0,0,22,0,0,1,2,69,124,40,0,2,1,3,85,0,45,1,0,143,0,0,2087,137,0,132,2,160,0,0,126,16,0,0,0,9,43,0,27
0,117,0,0,4,0,0,0,4,0,13,0,0,0,0,0,1282,1647,0,5,261,0,0,2088,239,1299,222,1,139,1437,2,0,0,0,1340,0,0,1428,0,1046
1,0,0,0,0,0,0,3,1,124,13,0,0,0,3,26,0,10,0,5,2564,5,0,2,223,0,208,0,461,0,1,30,230,3,0,0,9,20,0,9
1,1,0,48,0,0,1,7,3,124,20,0,5,0,15,36,1283,1648,0,4,74,1,0,47,72,1300,70,1,63,1438,0,56,0,3,1341,0,1,1429,4,636
0,5,0,1,230,0,0,0,0,0,0,0,0,0,5,133,5,2,0,0,2598,5,1,11,762,6,692,0,1180,6,3,660,1,2,6,3,0,2,1,2
1,0,0,29,0,0,0,2,4,124,13,0,2,0,15,204,1284,1649,28,0,29,0,0,7,3,1301,3,2,1613,1439,0,818,1,2,1342,0,0,1430,1,2
0,9,0,0,1,0,0,0,0,0,6,0,0,0,0,90,0,45,0,4,1280,1,0,2089,1016,0,904,2,167,0,3,132,14,0,0,0,0,43,6,27
0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,67,0,83,3,1,105,1,0,3,456,58,100,1,155,71,0,101,1,2,65,1,0,4,1,2
0,0,0,0,0,0,3,0,1,0,54,0,0,1,16,58,0,10,0,5,2599,1,0,2,1821,0,1545,2,154,0,0,86,0,1,0,0,0,9,9,303
1,2,0,27,0,0,1,4,2,124,13,0,2,1,3,44,0,56,0,5,1900,1,0,165,236,0,219,10,1189,1440,0,65,442,0,0,0,0,52,4,34
1,0,0,16,0,0,0,2,0,0,6,0,1,0,33,11,1118,1442,0,1,582,1,0,25,783,1134,226,0,1444,1255,1,894,1,2,1169,0,0,1237,1,2
0,16,0,23,3,0,0,4,5,0,6,0,2,0,3,196,418,386,0,0,286,1,0,2,260,428,240,1,509,492,5,363,126,1,451,0,0,18,0,256
1,0,0,2,0,0,0,0,0,124,6,0,0,0,0,17,0,1336,3,5,21,1,0,2,30,0,20,2,20,0,7,19,108,3,0,3,1,825,0,599
0,0,2,7,1,2,1,1,13,0,20,0,1,0,16,1,0,487,0,1,2600,0,0,845,955,0,847,0,17,0,0,1,0,0,0,0,0,428,2,319
0,1,0,2,4,3,0,6,22,0,6,0,0,0,3,93,80,113,0,1,1899,1,0,2090,545,83,503,7,276,100,1,208,1,2,90,0,1,106,1,2
0,0,0,10,40,0,0,1,2,0,0,0,1,0,3,322,0,81,0,5,40,1,1,455,39,0,38,2,1171,69,1,754,0,0,0,0,0,78,0,2
0,0,0,0,1,0,1,0,15,0,68,0,0,0,0,85,45,62,1,1,220,1,0,2,207,46,193,2,160,53,0,126,0,1,50,0,1,43,0,39
0,0,0,17,4,0,0,2,0,0,6,0,1,1,3,100,5,2,5,0,967,19,0,1384,511,6,472,0,1587,6,0,958,1,2,6,0,4,2,1,2
3,0,0,11,0,0,0,1,0,124,6,0,1,0,2,246,0,627,0,3,63,1,0,2,61,0,60,1,746,0,3,505,1,2,0,0,1,530,1,2
2,9,0,5,0,0,0,8,4,124,34,1,0,0,3,67,0,83,3,5,1128,1,0,2091,920,58,625,1,155,71,2,101,1,2,65,0,8,4,1,2
2,0,0,20,0,0,0,2,0,249,27,5,0,0,3,123,0,4,5,3,250,9,0,2,280,0,214,1,1389,41,2,193,1,2,1274,0,1,4,1,2
0,0,0,2,0,0,0,0,0,0,6,0,0,1,3,11,0,10,0,0,587,1,0,588,471,0,280,10,1614,0,5,969,1,2,0,0,7,1431,1,2
0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,11,34,48,0,1,509,0,0,70,157,35,149,1,262,39,3,197,1,2,36,1,8,46,1,2
20,21,0,33,0,0,1,4,1,124,6,0,3,0,2,56,0,10,0,0,191,1,0,2092,180,0,166,1,241,0,0,136,350,0,0,0,6,9,4,2
0,0,0,11,0,0,0,3,5,0,20,0,1,0,7,12,0,10,0,5,18,1,0,1043,17,0,17,1,49,0,0,12,186,0,0,0,1,9,0,2
0,8,0,14,1,0,0,2,0,0,0,0,1,0,130,275,5,2,0,5,1050,5,0,2,866,6,234,1,891,6,4,584,1,2,6,1,2,2,1,2
1,3,0,50,0,0,0,7,5,124,13,0,5,0,3,61,0,10,8,4,847,5,0,1281,474,0,440,1,110,0,0,91,147,3,0,0,1,9,11,2
0,0,0,0,12,1,0,0,1,0,0,0,0,0,7,113,50,73,0,0,2598,1,1,707,762,51,692,1,629,61,1,175,0,0,58,1,0,68,6,1047
0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,5,1,0,2,5,4,5,2,5,4,4,5,1,2,4,0,2,5,1,2
2,0,0,11,0,0,0,1,0,124,6,0,0,1,65,93,137,198,8,5,285,2,0,1162,31,139,30,7,276,167,5,208,1,2,152,0,0,106,1,2
58,0,0,19,0,0,130,4,11,499,537,0,0,0,3,34,1285,1650,1,5,247,4,0,2093,11,1302,11,0,50,1441,7,46,443,3,1343,1,8,20,8,9
0,0,0,0,4,0,4,0,10,0,13,0,0,1,3,11,0,1651,0,2,1883,1,0,257,340,0,312,0,1615,0,6,352,1,2,0,0,9,345,1,2
2,0,2,19,0,0,0,7,2,249,13,0,0,0,3,0,55,32,0,1,2601,5,0,1583,145,56,138,1,59,67,1,53,0,1,63,0,8,18,0,25
1,0,0,14,0,0,0,8,4,124,6,1,1,0,2,18,86,124,0,1,2593,1,0,70,138,89,7,1,40,106,6,38,1,2,96,1,1,117,1,2
0,0,0,0,8,1,0,0,3,0,0,0,0,0,3,17,0,10,6,3,2502,1,1,2094,818,0,739,0,117,0,0,19,125,3,0,0,1,9,0,2
